EVENTID,RUNID,KEY,DATE,EVENT,GAME,CONSOLE,RUNTYPE,RUNNER1,RUNNER2,RUNNER3,RUNNER4,COMMENTARY1,COMMENTARY2,COMMENTARY3,COMMENTARY4,SPEEDRUNTYPE,VIDEOURL,TIMESTAMP,VIDEOURL2,TIMESTAMP2,RUNNER5,RUNNER6,TIMERUNNER1,TIMERUNNER2,TIMERUNNER3,TIMERUNNER4,TIMERUNNER5,TIMERUNNER6,RACE2TIMERUNNER1,RACE2TIMERUNNER2,RACE2TIMERUNNER3,RACE2TIMERUNNER4,RACE2RUNNER5,RACE2RUNNER6,RUNNER7,RUNNER8,RUNNER9,RUNNER10,RUNNER11,RUNNER12,RUNNER13,RUNNER14,RUNNER15,RUNNER16
2,68,2_68,08/13/2019,Sega Week,Two Crude Dudes,Genesis,Casual,z_tox,,,,,,,,,https://youtu.be/4sEhmBS13dU?si=mS7GRnqJgPyYXkuf&t=4245,1:10:45,,,,,,,,,,,,,,,,,,,,,,,,,,
2,69,2_69,08/13/2019,Sega Week,Street Fighter II': Special Champion Edition,Genesis,Speedrun,Sonicman2005,,,,,,,,,https://youtu.be/sfY2TrxTSX8?si=btvbTptzqb4ZF0Xd,,,,,,,,,,,,,,,,,,,,,,,,,,,
2,70,2_70,08/13/2019,Sega Week,Super Hang-On,Genesis,Casual,Sonicman2005,,,,,,,,,https://youtu.be/sfY2TrxTSX8?si=NW21B-r0UFFCuope&t=1156,0:19:16,,,,,,,,,,,,,,,,,,,,,,,,,,
2,71,2_71,08/13/2019,Sega Week,Castlevania: Bloodlines,Genesis,Speedrun,Mannix86,,,,,,,,Any% Eric Normal,https://youtu.be/4icQIrYrMPo?si=Myt5WtMcFfL5R_E2,,,,,,,,,,,,,,,,,,,,,,,,,,,
2,72,2_72,08/13/2019,Sega Week,Ristar,Genesis,Speedrun,Mannix86,,,,,,,,Any%,https://youtu.be/UgeQPBZWENs?si=q61VytVz3f5_6tqz,,,,,,,,,,,,,,,,,,,,,,,,,,,
2,73,2_73,08/13/2019,Sega Week,Magical Taruruuto-kun,Mega Drive,Speedrun,5hadax,,,,,,,,Any%,https://youtu.be/TdGctRvaU3Q?si=C702DLh4s4WxMn-K,,,,,,,,,,,,,,,,,,,,,,,,,,,
2,74,2_74,08/13/2019,Sega Week,Ranger-X,Genesis,Speedrun,5hadax,,,,,,,,Heavy,https://youtu.be/1o9DivcZKY4?si=C2KajtGJFXRIZMVf,,,,,,,,,,,,,,,,,,,,,,,,,,,
2,75,2_75,08/13/2019,Sega Week,Chakan,Genesis,Speedrun,5hadax,,,,,,,,All Levels Hard,https://youtu.be/ETCornAUqQI?si=Mv7JRICbMrV6qWWt,,,,,,,,,,,,,,,,,,,,,,,,,,,
2,76,2_76,08/13/2019,Sega Week,Gunstar Heroes,Genesis,Speedrun,5hadax,,,,,,,,Any% Expert,https://youtu.be/5MjHUbfXpTQ?si=ZUBi6EMSU2TTdGra,,,,,,,,,,,,,,,,,,,,,,,,,,,
2,77,2_77,08/14/2019,Sega Week,Haunting Starring Polterguy,Genesis,Casual,Gok_Zarah,,,,,,,,,https://youtu.be/APErVl33FA0?si=ArNCyp6n4XBZOGnL,,,,,,,,,,,,,,,,,,,,,,,,,,,
2,78,2_78,08/14/2019,Sega Week,Michael Jackson's Moonwalker,Genesis,Casual,shimegabriel,,,,,,,,,https://youtu.be/Y69fYTKlq0A?si=qPIW-AOkizSDqhRl,,,,,,,,,,,,,,,,,,,,,,,,,,,
2,79,2_79,08/14/2019,Sega Week,Tiny Toon Adventures: Buster's Hidden Treasure,Genesis,Casual,shimegabriel,,,,,,,,,https://youtu.be/Y69fYTKlq0A?si=7Ya1qnLiirvafQlJ&t=2781,0:46:21,,,,,,,,,,,,,,,,,,,,,,,,,,
2,80,2_80,08/14/2019,Sega Week,Super Fantasy Zone,Mega Drive,Casual,shimegabriel,,,,,,,,,https://youtu.be/Y69fYTKlq0A?si=30TTXkcN8be3zqoI&t=3804,1:03:24,,,,,,,,,,,,,,,,,,,,,,,,,,
2,81,2_81,08/14/2019,Sega Week,Cadash,Genesis,Casual,shimegabriel,,,,,,,,,https://youtu.be/Y69fYTKlq0A?si=7vVDpTo94ZdnzuCl&t=5106,1:25:06,,,,,,,,,,,,,,,,,,,,,,,,,,
2,82,2_82,08/14/2019,Sega Week,Altered Beast,Genesis,Casual,BoosterShane,,,,,,,,,https://youtu.be/NmY3g43zzFQ?si=-o5cMMVcwrLcXeKD,,,,,,,,,,,,,,,,,,,,,,,,,,,
2,83,2_83,08/14/2019,Sega Week,Last Battle,Genesis,Casual,BoosterShane,,,,,,,,,https://youtu.be/NmY3g43zzFQ?si=R_qJZv9fwcMm0mcf&t=1849,0:30;49,,,,,,,,,,,,,,,,,,,,,,,,,,
2,84,2_84,08/14/2019,Sega Week,Space Harrier II,Genesis,Casual,BoosterShane,,,,,,,,,https://youtu.be/NmY3g43zzFQ?si=A7Vrt0DmF5GIHpVk&t=3102,0:51:42,,,,,,,,,,,,,,,,,,,,,,,,,,
2,85,2_85,08/14/2019,Sega Week,Super Thunder Blade,Genesis,Casual,BoosterShane,,,,,,,,,https://youtu.be/NmY3g43zzFQ?si=bUoUnb1KWPFYfdQG&t=4435,1:13:55,,,,,,,,,,,,,,,,,,,,,,,,,,
2,86,2_86,08/14/2019,Sega Week,Thunder Force II,Genesis,Casual,BoosterShane,,,,,,,,,https://youtu.be/NmY3g43zzFQ?si=E6kY1_op-GzISbV6&t=5373,1:29:33,,,,,,,,,,,,,,,,,,,,,,,,,,
2,87,2_87,08/14/2019,Sega Week,Super League,Genesis,Casual,BoosterShane,,,,,,,,,https://youtu.be/NmY3g43zzFQ?si=_aGa5rf_Q1xpUNN6&t=7345,2:02:25,,,,,,,,,,,,,,,,,,,,,,,,,,
2,88,2_88,08/14/2019,Sega Week,Alex Kidd in the Enchanted Castle,Genesis,Casual,BoosterShane,,,,,,,,,https://youtu.be/NmY3g43zzFQ?si=ztzRo6rRrxLWfjer&t=9056,2:30:56,,,,,,,,,,,,,,,,,,,,,,,,,,
2,89,2_89,08/14/2019,Sega Week,Super Hang-On,Genesis,Casual,Paulsaltine,,,,,,,,,https://youtu.be/CIjWqZc_sYw?si=EoPPZ9LiYy645JQK,,,,,,,,,,,,,,,,,,,,,,,,,,,
2,90,2_90,08/14/2019,Sega Week,Skitchin',Genesis,Casual,Gok_Zarah,,,,,,,,,https://youtu.be/qFu9kXmz7SY?si=vXzhdE7a7aOFJXOC,,,,,,,,,,,,,,,,,,,,,,,,,,,
2,91,2_91,08/14/2019,Sega Week,OutRun 2019,Genesis,Casual,Gok_Zarah,,,,,,,,,https://youtu.be/yh6hPayEpLc?si=Pi886XTiW6sioe5W,,,,,,,,,,,,,,,,,,,,,,,,,,,
2,92,2_92,08/14/2019,Sega Week,Road Rash 3: Tour De Force,Genesis,Casual,Gok_Zarah,,,,,,,,,https://youtu.be/xv6Slf1b2Lc?si=hb2PkSczNh8kp3K7,,,,,,,,,,,,,,,,,,,,,,,,,,,
2,93,2_93,08/14/2019,Sega Week,Wonder Boy in Monster World,Genesis,Casual,reanymation,,,,,,,,,https://youtu.be/q6F7MggO0oc?si=xINA7b_dHkExS92_,,,,,,,,,,,,,,,,,,,,,,,,,,,
2,94,2_94,08/14/2019,Sega Week,Ghostbusters,Genesis,Casual,reanymation,,,,,,,,,https://youtu.be/3h5Rq5Eo434?si=uPNAUam4U7x2vzxe,,,,,,,,,,,,,,,,,,,,,,,,,,,
2,95,2_95,08/14/2019,Sega Week,Pocahontas,Genesis,Casual,reanymation,,,,,,,,,https://youtu.be/gncuwgNF_eQ?si=sUyWN-4oWZoCcKVl,,,,,,,,,,,,,,,,,,,,,,,,,,,
2,96,2_96,08/14/2019,Sega Week,Jurassic Park,Game Gear,Casual,reanymation,,,,,,,,,https://youtu.be/u7VaTsOAj9Y?si=OqpLRe-_K74dkUIY,,,,,,,,,,,,,,,,,,,,,,,,,,,
2,97,2_97,08/14/2019,Sega Week,X-Men: Mojo World,Game Gear,Casual,reanymation,,,,,,,,,https://youtu.be/u7VaTsOAj9Y?si=czX3jKtUnqeK_sVL&t=795,0:13:15,,,,,,,,,,,,,,,,,,,,,,,,,,
2,98,2_98,08/14/2019,Sega Week,Beavis and Butt-Head,Genesis,Speedrun,reanymation,,,,,,,,On Stage Ending,https://youtu.be/ZUqaiIsT9Po?si=c-1JJ4grRuZ9hIM9,,,,,,,,,,,,,,,,,,,,,,,,,,,
2,99,2_99,08/14/2019,Sega Week,Comix Zone,Genesis,Speedrun,reanymation,,,,,,,,Any%,https://youtu.be/BTOa0-ClHUM?si=HF9S6igU1o-VmgXc,,,,,,,,,,,,,,,,,,,,,,,,,,,
2,100,2_100,08/14/2019,Sega Week,Dr. Robotnik's Mean Bean Machine,Genesis,Casual,reanymation,,,,,,,,,https://youtu.be/2HDPqzAwyv8?si=vf4B-RBdf-F676Pe,,,,,,,,,,,,,,,,,,,,,,,,,,,
2,101,2_101,08/14/2019,Sega Week,ALF,Master System,Casual,reanymation,,,,,,,,,https://youtu.be/2HDPqzAwyv8?si=0Umxc5Z8Vc-GvGtT&t=1739,0:28:59,,,,,,,,,,,,,,,,,,,,,,,,,,
2,102,2_102,08/15/2019,Sega Week,Sega Rally Championship,Saturn,Casual,RaptorZX4,,,,,,,,,https://youtu.be/m6H564ftQmg?si=morByI4nRvNFgkBx,,,,,,,,,,,,,,,,,,,,,,,,,,,
2,103,2_103,08/15/2019,Sega Week,Sonic R,Saturn,Casual,RaptorZX4,,,,,,,,,https://youtu.be/LKzcypTEKCk?si=ifc5Zj-bZW0YgVT5,,,,,,,,,,,,,,,,,,,,,,,,,,,
2,104,2_104,08/15/2019,Sega Week,Virtua Fighter 2,Saturn,Casual,RaptorZX4,,,,,,,,,https://youtu.be/PuIMM12RH7U?si=qnlluLVaO3XKEqbT,,,,,,,,,,,,,,,,,,,,,,,,,,,
2,105,2_105,08/15/2019,Sega Week,Daytona USA,Saturn,Casual,RaptorZX4,,,,,,,,,https://youtu.be/0bMCvH3nmD4?si=-YtOpXoHBYRZUSB5,,,,,,,,,,,,,,,,,,,,,,,,,,,
2,106,2_106,08/15/2019,Sega Week,Phantasy Star IV: The End of the Millennium,Genesis,Speedrun,Hugo4fun,,,,,,,,Any%,https://youtu.be/2QhFzZlLE58?si=0Gck-TTUGq6TePY5,,,,,,,,,,,,,,,,,,,,,,,,,,,
2,107,2_107,08/15/2019,Sega Week,Shining Force II,Genesis,Speedrun,Hugo4fun,,,,,,,,Secret Fight,https://youtu.be/wbhxO1ZLENQ?si=CdlEdM9ytiZCz0K_,,,,,,,,,,,,,,,,,,,,,,,,,,,
2,108,2_108,08/15/2019,Sega Week,Streets of Rage 2,Genesis,Speedrun,Hugo4fun,,,,,,,,Max Normal,https://youtu.be/lNIIbeKXMr0?si=4gP7wYEiykRQha0Q,,,,,,,,,,,,,,,,,,,,,,,,,,,
2,109,2_109,08/15/2019,Sega Week,Golden Axe,Genesis,Speedrun,Hugo4fun,,,,,,,,Arcade - Tyris,https://youtu.be/Kad08dUVZss?si=nv8_agEgz6RFy3Bi,,,,,,,,,,,,,,,,,,,,,,,,,,,
2,110,2_110,08/15/2019,Sega Week,Wolverine: Adamantium Rage,Genesis,Casual,Faust4712,,,,,,,,,https://youtu.be/Xra4xW0fQjw?si=Fr_1WuI2Ow6p-EAx,,,,,,,,,,,,,,,,,,,,,,,,,,,
2,111,2_111,08/15/2019,Sega Week,X-Men,Genesis,Speedrun,Cestpatou,,,,,,,,Superhero,https://youtu.be/rI2bTOLhhn8?si=zgmqpzB1B3SAI6Uo,,,,,,,,,,,,,,,,,,,,,,,,,,,
2,112,2_112,08/15/2019,Sega Week,Streets of Rage,Genesis,Speedrun,Cestpatou,,,,,,,,Blaze Hardest,https://youtu.be/1OhuMP_pO-A?si=ygxG4cPuBsQqyyne,,,,,,,,,,,,,,,,,,,,,,,,,,,
2,113,2_113,08/15/2019,Sega Week,Eternal Champions,Genesis,Speedrun,Cestpatou,,,,,,,,Any% Normal,https://youtu.be/QzF0EHFf3go?si=COeSU1syBcLiWPQ9,,,,,,,,,,,,,,,,,,,,,,,,,,,
2,114,2_114,08/15/2019,Sega Week,The Pirates of Dark Water,Genesis,Speedrun,Cestpatou,,,,,,,,Any%,https://youtu.be/KYXEMedKN4E?si=I2SfJvKzPDvx8_eB,,,,,,,,,,,,,,,,,,,,,,,,,,,
2,115,2_115,08/15/2019,Sega Week,Math Blaster: Episode 1,Genesis,Casual,Cestpatou,,,,,,,,,https://youtu.be/M3JblbaBt_4?si=ncbca0_3bw2AQ30V,,,,,,,,,,,,,,,,,,,,,,,,,,,
2,116,2_116,08/15/2019,Sega Week,Pink Goes to Hollywood,Genesis,Casual,Cestpatou,,,,,,,,,https://youtu.be/M3JblbaBt_4?si=86RiO-lpq_4noLT1&t=1216,0:20:16,,,,,,,,,,,,,,,,,,,,,,,,,,
2,117,2_117,08/15/2019,Sega Week,Chiki Chiki Boys,Genesis,Casual,ShannaBerryBlast,,,,,,,,,https://youtu.be/P6uUmsiNXYU?si=k3uW6bdsVUyuipv-,,,,,,,,,,,,,,,,,,,,,,,,,,,
2,118,2_118,08/15/2019,Sega Week,Garfield: Caught in the Act,Genesis,Speedrun,Zerg_Hug_Party,,,,,,,,Any%,https://youtu.be/3e0aD-RoSqQ?si=ntlipR1kpo70WfAX,,,,,,,,,,,,,,,,,,,,,,,,,,,
2,119,2_119,08/15/2019,Sega Week,Devilish,Genesis,Casual,Zerg_Hug_Party,,,,,,,,,https://youtu.be/Mf6RyNlGw10?si=1WJFnyS0z_SmyDR8,,,,,,,,,,,,,,,,,,,,,,,,,,,
2,120,2_120,08/15/2019,Sega Week,Dragon's Fury,Mega Drive,Casual,Zerg_Hug_Party,,,,,,,,,https://youtu.be/Mf6RyNlGw10?si=pcyIXtZcCwzhoP3p&t=849,0:14:09,,,,,,,,,,,,,,,,,,,,,,,,,,
2,121,2_121,08/15/2019,Sega Week,Shaq Fu,Genesis,Casual,Zerg_Hug_Party,,,,,,,,,https://youtu.be/0ich8DsFkPg?si=3Y20Mew1ZDIukn6f,,,,,,,,,,,,,,,,,,,,,,,,,,,
2,122,2_122,08/15/2019,Sega Week,Gain Ground,Genesis,Casual,Zerg_Hug_Party,,,,,,,,,https://youtu.be/EajBqbGGTng?si=bnz5Q0zvqZq9uPLr,,,,,,,,,,,,,,,,,,,,,,,,,,,
2,123,2_123,08/15/2019,Sega Week,Zoop,Genesis,Casual,Gok_Zarah,,,,,,,,,https://youtu.be/YHzwTJ0RtkE?si=I5WRDva8yBujiuC4,,,,,,,,,,,,,,,,,,,,,,,,,,,
2,124,2_124,08/15/2019,Sega Week,Shove It! ...The Warehouse Game,Genesis,Casual,BoosterShane,,,,,,,,,https://youtu.be/_5jMwCC1A68?si=jb99yuahYCKcLFcN,,,,,,,,,,,,,,,,,,,,,,,,,,,
2,125,2_125,08/15/2019,Sega Week,Fatal Labyrinth,Genesis,Casual,BoosterShane,,,,,,,,,https://youtu.be/KUhfdU8UGUk?si=ZrAb2Ogunb9XcCYL,,,,,,,,,,,,,,,,,,,,,,,,,,,
2,126,2_126,08/15/2019,Sega Week,Starflight,Genesis,Casual,Owazrim,,,,,,,,,https://youtu.be/gISTSWrVnF4?si=p8GXk_ZGwcmYKlkp,,,,,,,,,,,,,,,,,,,,,,,,,,,
2,127,2_127,08/15/2019,Sega Week,Shining in the Darkness,Genesis,Casual,Owazrim,,,,,,,,,https://youtu.be/Ve8sc7tcR6o?si=rhTSNFeZtBZPf_73,,,,,,,,,,,,,,,,,,,,,,,,,,,
2,128,2_128,08/15/2019,Sega Week,Fire Shark,Genesis,Casual,Owazrim,,,,,,,,,https://youtu.be/Ve8sc7tcR6o?si=gsa5dDvLpfcLCfsE&t=858,0:14:18,,,,,,,,,,,,,,,,,,,,,,,,,,
2,129,2_129,08/16/2019,Sega Week,Another World,Genesis,Casual,z_tox,,,,,,,,,https://youtu.be/utW03ilRfb4?si=ZEMe9HfQ4SVvJpvD,,,,,,,,,,,,,,,,,,,,,,,,,,,
2,130,2_130,08/16/2019,Sega Week,Bubble and Squeak,Genesis,Casual,z_tox,,,,,,,,,https://youtu.be/MfKb6apu0tY?si=KUHmWiTbVGgLVbub,,,,,,,,,,,,,,,,,,,,,,,,,,,
2,131,2_131,08/16/2019,Sega Week,Quad Challenge,Genesis,Casual,z_tox,,,,,,,,,https://youtu.be/MfKb6apu0tY?si=kYjdICc8NnJTD-yb&t=1699,0:28:19,,,,,,,,,,,,,,,,,,,,,,,,,,
2,132,2_132,08/16/2019,Sega Week,Valis III,Genesis,Casual,z_tox,,,,,,,,,https://youtu.be/MfKb6apu0tY?si=H2NAQDdE7HnZO4Nm&t=2218,0:36:58,,,,,,,,,,,,,,,,,,,,,,,,,,
2,133,2_133,08/16/2019,Sega Week,Manx TT Super Bike,Saturn,Casual,RaptorZX4,,,,,,,,,https://youtu.be/r4gU-4bgnv4?si=6T46TDSiY1_2ZSlf,,,,,,,,,,,,,,,,,,,,,,,,,,,
2,134,2_134,08/16/2019,Sega Week,Sega Touring Car Championship,Saturn,Casual,RaptorZX4,,,,,,,,,https://youtu.be/PvtGCRLNU44?si=ctpnfqe6fJCM0PfN,,,,,,,,,,,,,,,,,,,,,,,,,,,
2,135,2_135,08/16/2019,Sega Week,Daytona USA,Saturn,Casual,RaptorZX4,,,,,,,,,https://youtu.be/j8SqfX20RYc?si=F1P-yZ1y_yD_UR0k,,,,,,,,,,,,,,,,,,,,,,,,,,,
2,136,2_136,08/16/2019,Sega Week,Panzer Dragoon,Saturn,Casual,RaptorZX4,,,,,,,,,https://youtu.be/9sSkN-mhYl8?si=ZtJU_uvdFZSmiTN8,,,,,,,,,,,,,,,,,,,,,,,,,,,
2,137,2_137,08/16/2019,Sega Week,Wolverine: Adamantium Rage,Genesis,Casual,Faust4712,,,,,,,,,https://youtu.be/5FS2j8iOe_Q?si=J_jLTiDcKayW-GEr,,,,,,,,,,,,,,,,,,,,,,,,,,,
2,138,2_138,08/16/2019,Sega Week,Vectorman,Genesis,Casual,Faust4712,,,,,,,,,https://youtu.be/qMjsmw6Euzg?si=wLHKakVSiwpuVs-g,,,,,,,,,,,,,,,,,,,,,,,,,,,
2,139,2_139,08/16/2019,Sega Week,Beyond Oasis,Genesis,Casual,Faust4712,,,,,,,,,https://youtu.be/gnInodG9g9Q?si=9_njCOTxJq2QGxG9,,,,,,,,,,,,,,,,,,,,,,,,,,,
2,140,2_140,08/16/2019,Sega Week,Shinobi III: Return of the Ninja Master,Genesis,Speedrun,Faust4712,,,,,,,,Kunailess,https://youtu.be/6Kn0gZFSInI?si=9TwcQ83BZY7Z6FBe,,,,,,,,,,,,,,,,,,,,,,,,,,,
2,141,2_141,08/16/2019,Sega Week,College Slam,Genesis,Co-Op Casual,BoosterShane,Hullkey,,,,,,,,https://youtu.be/ty9Qg1XsdU0?si=9hsUHbj1E9qTPPfp,,,,,,,,,,,,,,,,,,,,,,,,,,,
2,142,2_142,08/16/2019,Sega Week,Mortal Kombat II,Genesis,Co-Op Casual,BoosterShane,Hullkey,,,,,,,,https://youtu.be/ty9Qg1XsdU0?si=9vScQSUrN_mBs3kF&t=2652,0:44:12,,,,,,,,,,,,,,,,,,,,,,,,,,
2,143,2_143,08/16/2019,Sega Week,Teenage Mutant Ninja Turtles: The Hyperstone Heist,Genesis,Co-Op Casual,BoosterShane,Hullkey,,,,,,,,https://youtu.be/ty9Qg1XsdU0?si=9fzbTmePbfIsd_-P&t=5472,1:31:12,,,,,,,,,,,,,,,,,,,,,,,,,,
2,144,2_144,08/16/2019,Sega Week,Justice League Task Force,Genesis,Co-Op Casual,BoosterShane,Hullkey,,,,,,,,https://youtu.be/ty9Qg1XsdU0?si=Uoem7usJYyaHrL5v&t=7854,2:10:54,,,,,,,,,,,,,,,,,,,,,,,,,,
2,145,2_145,08/16/2019,Sega Week,The Adventures of Batman & Robin,Genesis,Co-Op Casual,BoosterShane,Hullkey,,,,,,,,https://youtu.be/ty9Qg1XsdU0?si=BSZHISA09_H4taXb&t=8604,2:23:24,,,,,,,,,,,,,,,,,,,,,,,,,,
2,146,2_146,08/16/2019,Sega Week,Mighty Morphin Power Rangers: The Movie,Genesis,Co-Op Casual,BoosterShane,Hullkey,,,,,,,,https://youtu.be/ty9Qg1XsdU0?si=cOpL_TRhYTCMYnbt&t=9418,2:36:58,,,,,,,,,,,,,,,,,,,,,,,,,,
2,147,2_147,08/16/2019,Sega Week,Sonic 2XL,Genesis,Casual,Niakan,,,,,,,,,https://youtu.be/Ld7m2D1inTk?si=GNvpczuOg_am3wFQ,,,,,,,,,,,,,,,,,,,,,,,,,,,
2,148,2_148,08/16/2019,Sega Week,Jurassic Park,Genesis,Casual,Niakan,,,,,,,,,https://youtu.be/qJJzcPtlgzo?si=onoP1ONuHPGrbVyj,,,,,,,,,,,,,,,,,,,,,,,,,,,
2,149,2_149,08/16/2019,Sega Week,Fatal Fury 2,Genesis,Speedrun,Sonicman2005,,,,,,,,Mai Shiranui Easy,https://youtu.be/J1ranwd5guM?si=KQI5K--B7-9ct8-C,,,,,,,,,,,,,,,,,,,,,,,,,,,
2,150,2_150,08/16/2019,Sega Week,Sonic Spinball,Genesis,Casual,Bruzzi,,,,,,,,,https://youtu.be/Y0aTvkG85qE?si=Furo8cvMLaeQa6Qs,,,,,,,,,,,,,,,,,,,,,,,,,,,
2,151,2_151,08/16/2019,Sega Week,Arnold Palmer Tournament Golf,Genesis,Casual,Bruzzi,,,,,,,,,https://youtu.be/rztfwtpgs18?si=q9SeE_bfnIdti7lB,,,,,,,,,,,,,,,,,,,,,,,,,,,
2,152,2_152,08/16/2019,Sega Week,ToeJam & Earl,Genesis,Casual,Bruzzi,,,,,,,,,https://youtu.be/uyXtolGKPAo?si=99GuABoikEsWmqtx,,,,,,,,,,,,,,,,,,,,,,,,,,,
2,153,2_153,08/16/2019,Sega Week,PGA Tour Golf III,Genesis,Casual,Bruzzi,,,,,,,,,https://youtu.be/uyXtolGKPAo?si=Ki-9jXANx0fASec8&t=325,0:05:25,,,,,,,,,,,,,,,,,,,,,,,,,,
2,154,2_154,08/16/2019,Sega Week,PGA Tour 96,Genesis,Casual,Bruzzi,,,,,,,,,https://youtu.be/uyXtolGKPAo?si=NzYu6ElY8RhyAkTB&t=549,0:09:09,,,,,,,,,,,,,,,,,,,,,,,,,,
2,155,2_155,08/16/2019,Sega Week,Paperboy,Genesis,Casual,Bruzzi,,,,,,,,,https://youtu.be/uyXtolGKPAo?si=jP0_a3i8HB6kl2yA&t=1074,0:17:54,,,,,,,,,,,,,,,,,,,,,,,,,,
2,156,2_156,08/16/2019,Sega Week,Paperboy 2,Genesis,Casual,Bruzzi,,,,,,,,,https://youtu.be/uyXtolGKPAo?si=77ZvF9rPfe32jqqt&t=1226,0:20:26,,,,,,,,,,,,,,,,,,,,,,,,,,
2,157,2_157,08/16/2019,Sega Week,Hellfire,Genesis,Casual,Bruzzi,,,,,,,,,https://youtu.be/uyXtolGKPAo?si=XltAwAMnPrcDbwaA&t=1881,0:31:21,,,,,,,,,,,,,,,,,,,,,,,,,,
2,158,2_158,08/16/2019,Sega Week,Gain Ground,Genesis,Casual,Bruzzi,,,,,,,,,https://youtu.be/uyXtolGKPAo?si=_cdE693UJKeGpUCv&t=2075,0:34:35,,,,,,,,,,,,,,,,,,,,,,,,,,
2,159,2_159,08/16/2019,Sega Week,Sonic Chaos,Game Gear,Casual,koolrunner,,,,,,,,,https://youtu.be/ZuIjhKsqWt8?si=68pcpn2rtX7h9qkB,,,,,,,,,,,,,,,,,,,,,,,,,,,
2,160,2_160,08/16/2019,Sega Week,Cloud Master,Master System,Casual,koolrunner,,,,,,,,,https://youtu.be/XeVbQu-2CrI?si=_LlQdtKPl4OKhPgz,,,,,,,,,,,,,,,,,,,,,,,,,,,
2,161,2_161,08/16/2019,Sega Week,Spider-Man vs. The Kingpin,Sega CD,Casual,koolrunner,,,,,,,,,https://youtu.be/TFJocSvE0qY?si=FS6gWdaW9ue-kHN6,,,,,,,,,,,,,,,,,,,,,,,,,,,
2,162,2_162,08/16/2019,Sega Week,Mega Man: The Wily Wars,Mega Drive,Casual,koolrunner,,,,,,,,,https://youtu.be/vSk8LgMluXo?si=yuolYPPTupCTyk96,,,,,,,,,,,,,,,,,,,,,,,,,,,
2,163,2_163,08/17/2019,Sega Week,Superman,Master System,Casual,z_tox,,,,,,,,,https://youtu.be/PAKOm2NKooM?si=KVLsZx12XJWJx4FK,,,,,,,,,,,,,,,,,,,,,,,,,,,
2,164,2_164,08/17/2019,Sega Week,Shinobi,Master System,Casual,z_tox,,,,,,,,,https://youtu.be/PAKOm2NKooM?si=qLZoK1apopxP-nGX&t=1260,0:21:00,,,,,,,,,,,,,,,,,,,,,,,,,,
2,165,2_165,08/17/2019,Sega Week,Land of Illusion Starring Mickey Mouse,Master System,Casual,z_tox,,,,,,,,,https://youtu.be/PAKOm2NKooM?si=yhxfSvPIvaWECjS9&t=1919,0:31:59,,,,,,,,,,,,,,,,,,,,,,,,,,
2,166,2_166,08/17/2019,Sega Week,Toto World 3,Master System,Casual,z_tox,,,,,,,,,https://youtu.be/PAKOm2NKooM?si=qeGaMV84Vs7rT-Fq&t=2854,0:47:36,,,,,,,,,,,,,,,,,,,,,,,,,,
2,167,2_167,08/17/2019,Sega Week,Psychic World,Master System,Casual,z_tox,,,,,,,,,https://youtu.be/PAKOm2NKooM?si=RthWf5w9BUCJMfNk&t=3709,1:01:49,,,,,,,,,,,,,,,,,,,,,,,,,,
2,168,2_168,08/17/2019,Sega Week,Master of Darkness,Master System,Casual,z_tox,,,,,,,,,https://youtu.be/PAKOm2NKooM?si=ovj4RJdfHgo_YJaW&t=7306,2:01:46,,,,,,,,,,,,,,,,,,,,,,,,,,
2,169,2_169,08/17/2019,Sega Week,R-Type,Master System,Casual,z_tox,,,,,,,,,https://youtu.be/PAKOm2NKooM?si=GUMMVobUapDRaGbF&t=10355,2:52:35,,,,,,,,,,,,,,,,,,,,,,,,,,
2,170,2_170,08/17/2019,Sega Week,Castlevania: Bloodlines,Genesis,Speedrun,NoDiggity1,BoosterShane,,,Zerg_Hug_Party,,,,Master & Apprentice,https://youtu.be/gAuYvVN-4oE?si=IH9qVJp9J50AQeb9,,,,,,,,,,,,,,,,,,,,,,,,,,,
2,171,2_171,08/17/2019,Sega Week,Shinobi III: Return of the Ninja Master,Genesis,Speedrun,BoosterShane,,,,Zerg_Hug_Party,Faust4712,,,Any% Expert,https://youtu.be/Pleu2_E4eNs?si=sVvEtSmJUDQtw-TR,,,,,,,,,,,,,,,,,,,,,,,,,,,
2,172,2_172,08/17/2019,Sega Week,Comix Zone,Genesis,Speedrun,BoosterShane,,,,,,,,Any%,https://youtu.be/7HEjv9reXWY?si=YRf_9ozAK7YIdUUK,,,,,,,,,,,,,,,,,,,,,,,,,,,
2,173,2_173,08/17/2019,Sega Week,X-Men 2: Clone Wars,Genesis,Casual,BoosterShane,,,,Zerg_Hug_Party,,,,,https://youtu.be/Nk9oetiSOe4?si=PCCv8dkfYNQx3E29,,,,,,,,,,,,,,,,,,,,,,,,,,,
2,174,2_174,08/17/2019,Sega Week,Castle of Illusion: Starring Mickey Mouse,Genesis,Speedrun,Paulsaltine,,,,,,,,Any% Normal,https://youtu.be/bKNyvg-vvzI?si=Ag2sJCJlqHy8zvvT,,,,,,,,,,,,,,,,,,,,,,,,,,,
2,175,2_175,08/17/2019,Sega Week,Disney's Aladdin,Genesis,Casual,Paulsaltine,,,,,,,,,https://youtu.be/vkQGAbuidFo?si=PWlo0cm-fZv9Oqzi,,,,,,,,,,,,,,,,,,,,,,,,,,,
